order_id,city_tier,customer_age,customer_loyalty_score,order_hour,order_day_of_week,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,estimated_delivery_time,traffic_level_score,weather_severity_score,restaurant_rating,delivery_partner_rating,customer_rating,order_value,delivery_fee,discount_amount,tip_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,refund_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag,delivery_partner_experience_years,delivery_efficiency_score
867a595b-45c1-4916-8b22-071bf2aa2719,3,53,83.08113502820301,4,1,12,3.637645434891204,31,63,56,4.9,8.3,4.2,4.7,5.0,100.0,11.190547935634148,14.32098020415841,12.87380277470091,109.74337050617663,11,False,False,False,False,False,False,12,74.2
d34d88d2-c3f0-44b5-b3c4-97b5a4ec3de3,3,26,99.90012976163337,4,2,2,38.977524258786026,27,126,137,2.3,8.9,5.0,4.2,3.9,149.38825027401236,10.716072362353511,21.49054642976465,6.172075270557767,144.78585147715899,7,False,False,False,True,False,False,14,56.8
c9900013-48b2-461e-aad2-97fa77b7d2c4,3,21,76.11444001559275,20,2,9,0.9152804155990978,15,33,30,5.2,3.5,4.3,4.1,4.6,113.99579302879434,10.149232370994422,24.34505769447137,3.985537545923776,103.78550525124118,7,True,False,False,True,False,False,7,83.7
0e9c3b32-f3ab-4d33-a4d5-bd5886b074bb,3,57,73.8614325695226,0,1,11,9.475458165808014,19,56,63,7.1,6.6,3.6,4.3,3.3,100.0,10.090883977271051,4.353777228150559,16.259511046547665,121.99661779566816,9,False,False,False,False,False,False,4,60.7
2400be3d-0332-4288-ad94-04978126b367,2,66,56.62753960295341,10,1,11,18.05906080904144,14,53,60,1.0,1.4,4.1,3.9,3.2,141.3488734926671,5.139119323123639,6.862004347080006,24.85808649011345,164.48407495882418,12,False,False,False,False,True,False,12,96.3
91db72ac-d7a1-4092-84d8-a1b853066ac2,1,40,1.6462786818091213,6,3,8,6.870686454824704,25,43,49,3.0,4.0,3.3,,,100.0,0.6932184816733,29.97789123914436,,86.31877881242706,7,False,False,False,False,True,False,9,87.0
150dd11f-a286-49e6-9ac5-c2e3e476e45f,3,45,6.310347135638351,21,3,4,9.205960116265304,33,76,77,8.7,6.8,4.1,4.2,4.2,100.0,2.4832806337775244,16.0185995290822,24.09386105766752,110.55854216236285,10,False,False,False,False,False,False,12,63.6
07e52570-c7ed-466c-9160-5b1b69e48cb4,3,60,52.41302814854837,10,5,2,26.275097048621568,5,79,75,2.0,0.9,3.7,3.8,4.4,100.0,6.262322046736845,23.379390319146893,5.169697491148673,88.05262921873862,5,False,False,False,False,True,False,7,75.6
7fffe390-b8d6-426f-859e-879ad2833dae,3,40,48.72944983204087,2,5,3,0.1529872585675629,56,67,64,7.9,1.8,4.5,4.2,4.6,128.21296452168974,7.812263147983243,3.5698976515077216,20.16174447639982,152.6170744945651,7,False,False,False,False,False,False,15,81.7
2cd35cb6-7957-49ac-9c15-1d91fcf81bb0,3,66,89.62716546117917,18,6,4,16.25900701629133,39,96,98,6.8,8.7,3.9,4.3,3.7,100.0,6.711929190418161,10.73096254197064,23.007138243101625,118.98810489154916,8,True,False,False,False,False,True,11,54.8
c60df0a9-91eb-43e5-b7fc-3ae4c49f56eb,1,69,1.6465188857340718,12,6,9,32.850701309604155,14,130,125,8.6,9.8,4.0,4.5,4.5,100.0,6.755210836446935,16.512664872506214,8.309853225234953,98.55239918917567,12,False,False,False,False,False,True,12,37.7
a0f1ffee-fa2d-4013-8baa-f7be981ab6b8,3,75,65.27587143320504,11,2,8,7.027011234213979,54,88,75,2.5,6.3,3.8,4.7,4.4,111.54259514542883,5.21284337942939,16.801578738283563,14.352236319106511,114.30609610568116,5,False,True,False,True,False,False,1,52.1
c484dd4c-c462-4363-b5a2-68225e3af892,2,27,2.358390740070382,21,1,2,21.655639393485124,25,92,93,3.3,8.1,4.9,4.0,3.3,100.0,5.997580077666013,18.29406799469445,2.385917974094409,90.08943005706598,4,False,False,False,True,True,False,14,69.6
35ce27f7-f047-4db4-ac4a-b2ea66135026,3,56,2.384728607809683,14,4,10,33.83146573423175,8,122,121,9.2,7.7,4.0,4.4,4.8,112.01139626791353,12.855459308357082,8.365858863529471,20.114044850450327,136.61504156319148,2,True,False,False,False,False,False,8,35.6
f7e8625c-db39-4a85-9d7b-b4bb89bbe2b1,2,44,89.57694311616743,19,1,12,32.347686367434726,56,144,149,4.6,9.1,4.9,4.4,4.7,111.63380123994759,5.04827246205298,15.628854175909453,5.06379006515669,106.11700959124781,3,False,False,False,True,True,False,15,46.6
04171237-6044-4b88-95b3-abc432f53d1c,1,70,86.55769413735804,8,1,2,17.05647233007579,8,65,68,6.2,4.6,4.5,4.3,3.3,111.185490142621,11.521271024908376,3.526552520958973,15.28698024628414,134.46718889285455,8,False,False,False,True,False,False,8,69.1
5cd3e9d5-0be2-4483-8fe8-1ae04b4328c4,3,22,36.27001966207385,1,1,8,10.115257688110498,54,99,89,3.8,8.7,4.3,4.0,4.1,100.0,7.863350467025652,15.892684012225535,24.45406707883809,116.42473353363822,4,True,False,False,False,False,False,10,57.8
410bf851-025e-429b-9a1a-b4d9c2c4e6f7,3,19,31.783773843559505,5,1,8,6.093755608583382,12,65,55,10.0,6.9,4.3,3.8,3.9,100.0,8.335094262833872,22.789277439724003,13.54072325911442,99.08654008222429,12,False,False,False,False,False,False,11,63.4
2fcca473-f6af-4f2e-9c4f-75355bac1c55,3,18,56.13513638586842,0,1,9,13.996365816722998,10,54,56,5.4,1.5,4.3,4.4,4.8,105.72278657613,9.660426796988126,25.54969686757425,24.644876717015,114.47839322255888,5,False,False,False,False,False,False,8,79.8
9c7fcf28-9319-4212-a5c3-2b8a55c224e8,2,47,72.24039214852928,18,5,11,16.603816345604866,54,106,102,3.4,7.1,3.2,3.5,3.2,141.4714293090496,10.05298461050994,4.304759499176242,10.614897505438464,157.83455192582178,6,False,False,False,True,True,False,5,49.2
b4d42468-f772-4993-94f1-bf3f1c04a8ba,2,60,62.0711638971781,10,1,1,3.120816140784518,41,67,60,4.9,6.2,4.0,4.1,5.0,100.0,13.658246366684018,11.976137923383948,20.61871314682387,122.30082159012393,5,False,False,False,False,False,False,3,59.5
60508cb3-0c3f-4249-af4f-d907b063cfef,3,34,60.28964352469297,2,4,8,1.5483896054705395,33,51,55,7.4,6.9,4.5,3.2,3.9,100.0,14.908827387929604,4.105699420629038,23.805196341059663,134.60832430836024,6,False,False,False,False,False,False,13,77.8
6401f5ad-4933-465d-a84e-29077a58f15a,3,26,1.1500402674414545,11,2,11,13.70670570153011,47,81,91,6.5,4.2,4.1,3.7,4.4,132.22300292169228,12.66034042609068,18.07887691593616,13.898551038307636,140.70301747015444,11,True,False,True,False,True,False,4,55.5
d174b00e-451d-41f9-bb59-88acb5e214cf,3,29,35.234906829658286,17,3,4,33.81822605169928,33,125,119,1.9,2.6,3.5,3.8,4.8,148.78432031063122,13.418746995231263,28.10398568454613,16.8899162047273,150.98899782604363,7,False,False,False,False,False,False,8,56.7
a7c07b3d-d204-4d9d-b53e-a4cf3f9adcc3,2,71,52.49874580900424,14,3,4,6.504512395095579,30,55,48,1.3,3.4,4.1,4.6,3.9,100.0,5.731273320408534,29.014344772292223,17.145390814930774,93.86231936304709,4,False,False,False,True,False,False,9,86.5
86a2aef4-e885-46e9-8aa5-963a6d1010bb,3,37,70.87654488647627,14,1,4,22.33301653933295,9,81,75,2.7,4.5,4.9,4.5,3.9,100.0,12.916138050183188,24.93203390464549,23.68417400170081,111.66827814723851,6,False,False,False,False,True,False,6,66.2
19a76882-af32-472d-8be0-7b7e01b84e8a,2,33,23.7163976243527,1,2,10,36.05654590336754,53,146,149,1.6,8.7,4.7,4.0,3.7,100.0,10.578675371999266,17.03092004735808,22.662848231841394,116.2106035564826,9,False,False,False,True,True,False,4,32.6
07100554-d6a5-474f-8fd7-75a02360256a,3,53,53.430307310286,7,3,4,33.02038259215646,26,135,123,4.7,6.6,4.1,4.5,3.5,100.0,2.392617211069172,19.219653956958226,7.421919301745438,90.59488255585637,10,False,True,False,False,True,False,15,53.7
9671ebd7-e78d-495f-bffe-cdd83a455984,3,26,76.32640528680773,12,1,6,6.390350965868719,16,39,37,1.0,4.3,4.5,4.6,4.1,118.50060364509108,0.657167287690591,12.691925436841313,9.368833342611826,115.8346788385522,7,False,False,False,False,False,False,13,99.4
99e6f7aa-d3ba-4271-822f-850f36421c58,3,67,23.807687601350512,3,4,1,0.4263691795898413,32,41,50,9.4,3.0,3.9,4.1,3.9,109.9956445348974,10.705327502737722,22.497976037144863,8.95832443085639,107.16132043134664,5,False,False,False,True,False,False,12,81.9
38fc54c7-8331-4aa5-bb9d-9e5c6b4578ee,3,51,51.07696096811787,20,1,7,8.538300904574943,38,67,80,8.8,6.9,3.3,3.6,3.7,100.0,4.6548272191604525,3.2008655076272987,12.60769966350724,114.06166137504039,3,False,False,False,False,False,False,5,54.2
392d3cf3-86b2-4efa-9470-462a8221869b,2,47,3.0067740217591843,19,1,1,8.58497313364729,49,64,66,1.5,1.8,3.7,4.1,3.8,134.51866675624768,13.31352493292952,22.36733084714532,22.35748323403225,147.82234407606413,12,False,False,False,False,True,True,6,79.5
64c716d2-a580-4ba4-ae0e-338f26674551,3,59,58.66204167859992,14,1,9,11.269667783993452,17,68,66,5.6,8.7,4.8,4.2,4.3,100.0,2.248180180531234,19.220040629633857,6.175553961043548,89.20369351194093,10,False,False,False,True,False,False,7,61.2
053d153b-3cc2-43ee-83f8-4938e1c4d0d6,3,41,50.39609738236553,12,6,8,6.749757488219806,56,80,82,8.3,2.7,4.0,3.7,3.6,142.29545562140385,8.61328108594639,28.06425093330716,2.4511100553681557,125.29559582941124,4,False,False,False,False,False,True,14,72.6
ed154f05-eec5-4e00-a614-603e0104c997,3,41,25.319671957180468,18,1,2,35.32808650373847,53,162,146,1.0,8.6,4.0,4.3,3.9,100.0,3.9650611516195178,9.08713199609788,13.54062229636972,108.41855145189136,7,False,True,False,True,False,False,11,40.1
16b5b24b-1f58-4f53-96d2-eb66420974ac,3,70,79.3401083198506,4,3,8,7.882683639946484,52,75,72,3.8,1.9,4.0,4.3,4.5,100.0,10.425899209768929,26.00445738955387,2.584398490314701,87.00584031052975,10,False,False,False,False,True,False,15,86.6
fa846191-1044-4443-8072-aea8c8244fff,3,44,0.4747334539646042,12,1,11,29.790733624704757,44,117,125,4.3,4.6,5.0,4.4,4.1,104.67279664368158,9.522353520393857,12.694533155840148,8.335082989289749,109.83569999752504,7,False,False,False,True,True,True,11,57.5
511e3510-d108-435e-8489-61fbe9da3f90,1,46,94.56288292163424,2,4,7,37.87029643204243,11,105,123,7.8,2.4,4.8,4.3,3.4,100.0,9.182856801471598,14.578502949958796,2.767016378043702,97.3713702295565,12,False,False,False,False,False,False,4,46.0
f72d11a8-fb66-4010-a2c7-de717ddf3a80,3,74,93.2124242223136,4,4,11,2.687727599532625,42,46,44,1.0,0.8,5.0,4.5,4.0,100.0,10.483691652163213,3.840245959674218,15.321560391110705,121.9650060835997,10,False,False,False,True,True,False,1,80.2
c70b216e-f87e-4d24-a5e2-4439424dba53,3,26,8.54572296909456,23,3,1,13.924259979550554,49,87,79,2.1,0.3,4.0,4.1,4.2,100.0,11.969114425180816,6.459790244682343,15.456033711797712,120.9653578922962,10,False,False,False,True,False,False,13,83.9
765c046d-fbed-4881-8b23-fdde9d713d3c,3,58,88.86113464915721,18,6,12,18.005380143050097,20,95,80,7.0,3.4,4.2,4.3,4.5,111.88060864441121,12.278049517197552,18.211750117569306,19.05864067860197,125.00554872264142,11,False,True,False,True,False,True,12,64.5
1d34d297-b3ee-40f4-8baa-c627d9b81029,3,71,90.75882197712384,23,4,7,35.8150366639934,13,106,108,1.6,3.4,3.4,4.0,3.6,100.0,7.517573661384926,7.288975861612115,10.637922968720993,110.8665207684938,5,True,False,False,False,False,False,13,72.7
1b3c63a7-b936-4cdc-bee4-d40e6ea045a1,3,48,73.09949741474198,5,1,8,32.25933121375289,24,128,114,6.9,0.2,4.8,4.0,3.7,119.34205949089636,13.22356048629175,19.901227370400917,12.844106588738669,125.50849919552586,10,False,True,False,True,False,False,14,59.9
4e734837-5711-450a-9c48-464ec9d8182f,3,70,11.158568450229389,10,1,6,27.35862737236984,29,93,104,5.8,0.7,3.6,4.7,3.6,100.0,14.385210470788216,25.254942202575272,8.842944712368444,97.9732129805814,4,False,False,False,False,False,False,11,70.0
04dc9277-7be6-4567-9e7d-6150d07071a6,3,28,30.818043370582902,11,1,2,39.26398910311429,21,131,134,4.1,6.9,4.2,3.4,3.6,100.0,13.715424144691015,24.37814999040668,12.982976683095313,102.32025083737965,3,False,False,False,True,False,False,7,41.6
117e1224-8216-4417-95b2-3318eb11dd52,3,44,55.704568808323366,22,1,2,10.844005808895066,56,76,84,1.2,6.6,3.6,4.6,4.2,100.0,2.21588429093232,4.810894248205732,2.1537880460538643,99.55877808878046,1,False,False,False,True,False,False,1,59.1
853c300f-e7ee-4098-961f-d53740b5bff4,3,38,29.038977673015864,18,1,1,5.159675342395033,50,84,78,5.7,9.4,3.8,4.0,4.3,100.0,3.8914591038224335,11.090773086224932,23.28888136533459,116.08956738293209,6,False,False,False,True,True,False,3,46.3
5ef3a761-b59f-4d40-8edf-fb8169f47930,2,65,75.41105795241008,23,2,1,3.8518082394769255,42,51,61,3.7,6.9,3.7,3.9,4.6,177.2060192451989,12.566111887083974,11.874604025667203,4.660449223830071,182.5579763304457,6,False,False,False,False,True,False,7,74.4
ac622855-baaa-4546-981c-4fc3e6c332d8,2,62,59.10828007711497,14,4,12,22.7246163199462,49,120,117,7.5,3.9,3.8,,,100.0,14.612508141879289,29.81785818377518,,92.52974777087522,5,True,False,False,True,False,False,14,56.4
ec268b5b-53b4-4bac-9854-d9c209462836,3,51,94.82211670138756,5,1,5,7.132178605164355,49,67,77,6.9,4.3,3.9,3.6,3.2,154.8418009536051,8.758022493469293,16.952785239842513,8.128965890755833,154.7760040979877,11,False,False,False,False,True,True,8,67.4
5912fe60-039b-4c16-b9eb-0fc441b7b546,1,75,39.78273048592354,19,1,6,37.09898689928526,27,148,134,5.6,5.6,3.9,3.9,4.4,100.0,6.273552412529174,28.159243354662635,6.787314063265276,84.9016231211318,11,False,True,False,False,False,False,12,42.8
3e23e007-d0d6-4511-9248-39a4e1ac6e0f,1,46,53.06827828065413,7,5,10,34.57761264106629,35,134,137,8.1,4.2,4.5,3.9,4.1,100.0,10.3777757104714,23.10234998025483,19.218107332291407,106.49353306250798,3,False,False,False,False,True,False,5,32.9
d11e499f-8425-439e-b69d-3e974649acc1,1,50,81.95077188177781,6,1,4,9.584447548107386,6,53,50,6.7,5.5,3.6,4.1,4.0,100.0,12.895532862096772,0.4947854558469056,11.691321188068358,124.09206859431822,6,False,False,False,False,False,False,11,76.9
7ca82eeb-0161-4db1-a8fe-9711cd6c4e9c,2,23,28.10908227038553,15,5,4,14.25861158036279,44,76,90,8.0,2.2,4.2,3.9,3.3,100.0,13.835681563228762,14.441249457659003,7.704088258674141,107.09852036424391,10,False,False,False,True,False,False,3,55.7
404a6e0f-94bc-4e2a-a407-72f466647cdb,1,41,52.20849570137226,17,3,7,27.55401998020064,16,84,96,6.5,0.6,4.6,4.8,3.9,100.0,9.89119741911397,17.38548876492916,10.596788313827629,103.10249696801243,7,False,False,False,False,False,False,12,74.1
8be02fa3-2cf7-47e4-9c6f-761acacccd28,2,67,5.572031942955846,16,1,5,17.258155715322626,32,68,74,1.0,2.0,3.9,4.9,3.3,100.0,4.52269596849273,26.35966344985564,11.612118378561956,89.77515089719904,7,False,False,False,True,False,False,9,84.0
6e49ad9e-1662-444b-a0f5-9ff7f7fc025d,1,69,0.9035487000747188,5,5,5,32.475273471351564,49,145,138,7.7,1.4,3.8,3.4,4.3,100.0,4.370365410850386,0.4812608632838244,6.474491169661131,110.3635957172277,12,False,False,False,False,True,False,15,51.5
219b0854-d604-4eca-91cd-2a83ab7c2371,2,22,43.55214559495495,10,4,5,29.68901142354488,31,123,118,7.5,2.9,4.0,4.4,3.8,141.70825910610955,12.794503820203168,0.041415393965517,24.18790113483932,178.64924866718653,10,False,False,False,False,False,False,2,35.0
f4c03d90-b913-4895-9005-a48fbd6e24c6,2,43,14.451192813514124,16,6,8,12.813240334021112,54,109,100,8.4,5.6,4.6,4.5,3.7,128.52138333839733,9.617863095871558,0.7879986222888113,6.376898705196174,143.72814651717624,2,False,False,False,False,False,True,1,33.0
0435f95d-a1b9-4681-adb7-3e9ee8815a99,3,30,96.72476024036202,11,3,9,23.6438849226508,38,102,114,9.1,3.9,4.2,,,111.0967469585553,1.467399865721879,13.48417236469878,,106.36555685899138,8,False,False,False,True,False,False,11,55.0
e7c5f5ac-c7d8-4358-b8e4-a2c167200ce3,3,65,26.660261811993657,14,1,11,8.430541462653133,20,46,42,1.8,1.1,3.9,3.9,4.6,100.0,12.78291336988985,18.60245425253644,24.34288535058334,118.52334446793677,9,False,False,False,True,False,False,12,97.9
4b53d94e-2164-4ef7-90fd-e15e2d4624ec,2,61,60.19655471405915,6,5,2,30.611751846212684,19,118,122,8.1,9.6,4.3,4.1,3.9,100.0,10.347692737207812,25.28153050616456,13.162221222405488,98.22838345344874,11,False,False,False,False,True,False,9,38.4
d54755f1-961e-4158-99d3-25616ff57b2a,3,41,70.70404736664729,1,1,7,7.752908362525289,18,46,52,4.4,6.4,3.6,3.9,4.0,107.31387205648308,12.300104891844716,24.57504696746871,12.33568489877633,107.37461487963542,9,False,False,False,False,False,False,5,72.2
6bc1dfec-c5e6-498a-8773-229c140582d9,3,50,68.6317235463026,3,3,3,21.23960096345221,20,84,88,5.0,5.9,4.4,4.0,3.6,100.0,10.610707680256455,13.52585782945292,16.312326646619304,113.39717649742283,5,False,False,False,False,False,False,5,56.6
f3f45bc7-419b-48c7-aa0e-d0bb560c27fd,1,60,26.789802864141908,17,6,3,33.4181422097484,26,110,111,3.3,0.3,4.3,3.7,3.1,100.0,10.47975880351778,20.191261165472728,3.73860362586538,94.02710126391044,10,False,False,False,True,False,True,2,52.6
c8e4140d-226d-4895-bcb9-13f720ceea89,1,55,77.25664812975198,3,6,6,11.538730765882844,35,91,86,7.1,9.8,4.0,4.2,3.7,130.43831839556674,3.3214897484592427,8.050763421300468,24.271055541669384,149.98010026439488,3,False,False,False,True,False,True,1,36.5
9f32b77a-8fcd-41eb-b7e2-92f0f33f29be,1,51,38.03705012200296,18,1,9,3.974225929936942,16,60,51,7.6,8.5,3.7,3.6,3.8,100.0,6.736343548113341,0.5673346081106168,7.680636636274155,113.84964557627688,6,False,False,False,True,False,False,15,75.0
d8b0c108-5aef-487b-a998-a4dace15b5c2,3,70,33.26935207538586,0,1,5,4.43390776203777,55,85,81,9.6,4.7,3.7,4.1,4.2,137.416691247494,12.8260253860218,28.13206995703982,15.046770357305505,137.15741703378146,11,False,False,False,True,False,False,10,57.8
33631b97-7c87-4e06-ac5a-ae41cf1fd7c1,2,61,44.3900654266757,3,6,4,8.77957933445225,54,99,94,9.5,6.4,4.3,3.7,3.8,100.0,8.454188285921456,26.480572408898865,16.958527761730245,98.93214363875285,12,False,False,False,False,False,True,11,51.6
b3755c8e-7764-42e8-a247-39803c0e61f4,1,53,88.70072309369183,13,1,2,29.85177364799592,10,108,93,4.0,1.4,4.7,4.3,3.6,100.0,7.220326986988688,23.35403796827272,23.29566817839779,107.16195719711375,1,False,True,False,True,False,False,11,66.5
0ee16002-9cb5-48de-b408-e77bc0eb6150,3,31,35.96897379217613,7,6,2,24.52550596862297,52,120,114,4.0,1.8,3.8,3.9,3.2,128.22779025018298,11.435512864403297,20.28001864733761,13.745930310818949,133.12921477806762,4,False,False,False,True,False,True,4,48.5
8431ac89-c5d7-47ce-8b7b-fede1463d8df,1,60,15.780646433134926,7,1,8,13.708338080263422,49,84,86,5.1,1.3,4.3,4.3,4.0,100.0,9.55226822467356,21.127343674194396,2.3281100375097257,90.75303458798889,11,False,False,True,False,True,False,1,56.0
abd828a8-b4c4-40bc-8165-fa3a2464597d,3,41,42.41518064912553,9,1,2,35.00294171712476,55,147,142,1.2,5.1,3.2,4.6,3.6,100.0,13.457607699362018,1.5002197085751212,20.66296970263938,132.62035769342629,9,False,False,False,False,False,False,15,58.2
bb288225-98af-416e-a2e7-553fd3469a62,1,49,17.746433098150415,17,1,12,29.07766649286785,51,145,131,1.7,9.2,3.8,4.8,4.7,100.0,1.8364797741374828,10.492350667774833,9.550901715882851,100.89503082224552,7,False,True,False,False,False,False,3,30.2
1769287e-b3b8-48e7-ba05-f40ac4a1aa9a,2,70,41.33335271447775,10,6,11,22.104025412177386,40,94,101,2.7,5.5,4.1,3.2,4.1,130.52697630818835,10.238849916454388,19.98297366663193,6.540191584506264,127.32304414251708,2,False,False,False,False,False,True,13,72.2
e38adc9f-72de-4507-b128-e4af3d33c09b,2,75,17.188491192112508,14,6,9,23.31704731769616,41,97,100,1.3,4.2,3.7,3.9,4.3,194.1053018062527,2.536620925134616,24.0433679004447,13.348009637330843,185.94656446827346,3,False,False,False,False,True,True,13,75.7
c194d076-f7f6-4a99-9788-3fb526bae89a,1,35,90.27590408976415,4,6,12,26.072610590589075,11,95,83,1.0,4.9,3.7,4.1,3.9,106.44550843504743,14.509073687587962,2.206000898929198,2.0865477730348414,120.83512899674102,10,False,True,False,False,False,True,3,58.0
c3490ef4-a941-4977-9a3f-290ac3000206,3,40,52.42887315772917,6,2,4,0.5490587684599318,20,38,40,7.3,5.3,3.8,4.4,4.1,151.49170306465254,0.5921253553886707,2.8738550974406616,24.62501206129301,173.83498538389355,10,False,False,False,True,True,False,8,76.6
177e5dad-ba4d-4ec5-af25-72af294dfdf4,2,46,17.199783758588637,22,1,10,29.60760713727853,36,131,125,3.9,9.4,4.2,3.5,3.5,133.9631249441177,7.855320634945605,0.0998266589546947,12.624281894264842,154.34290081437345,2,False,False,False,False,False,False,4,32.9
31bba975-cff9-492e-88f9-169d49e60f53,3,29,44.56192474908581,5,1,11,39.60054892822092,45,166,156,8.7,2.4,4.0,3.8,3.4,126.79029068884309,14.752502874868396,5.169852699957857,4.312424931095013,140.68536579484865,3,False,False,False,False,False,False,1,14.4
f0a3129f-6fe5-493d-b89a-9b6981e0136b,3,56,17.15067144803658,0,4,3,6.912121202221784,48,69,79,5.1,8.9,3.1,4.3,4.0,100.0,5.689522603028983,2.849101543821524,5.773625713426606,108.61404677263408,5,False,False,False,False,True,True,10,66.8
2ce83d3a-fbfe-4745-9aba-261e90145c83,2,41,30.01479559282372,3,4,8,9.614641508684713,11,45,48,7.3,0.3,3.1,4.2,4.3,115.3231542457109,4.790282999385392,20.432398763884663,7.298375653730845,106.97941413494247,10,False,False,False,True,False,False,5,76.0
4829ad91-82f4-4367-a889-b77b39e9bb8f,3,67,67.7308170244716,4,6,8,11.455266774694822,42,96,86,6.7,6.9,3.8,4.4,2.9,100.0,2.7397103302684966,20.387256107372767,17.641075837088945,99.99353005998468,9,False,False,False,False,False,True,12,59.4
a9f6a42f-2bd6-4107-b8f1-e03a1aa2d04f,2,64,8.369746451796868,22,6,3,18.628909077448103,48,111,112,6.3,9.4,4.3,4.4,3.7,100.0,13.705939627175267,6.108862679754728,8.6980446108788,116.29512155829934,2,False,False,False,False,False,True,12,50.5
b54c40df-71f6-4d84-b208-5032024056c0,1,35,56.09590494032097,16,1,1,29.48027572833437,33,98,114,3.5,4.9,2.9,,,140.94474222727501,6.016619776180021,19.507972333537356,,132.9142369508459,1,True,False,False,False,True,True,12,68.0
5c9a3e8c-9efd-46c7-b582-614dbd7b853f,2,57,25.97511549401773,14,3,5,9.238835259075008,6,38,42,4.6,3.2,3.9,4.3,4.3,100.0,10.193135611779722,24.46995680229916,15.780039471172753,101.50321828065333,4,False,False,False,True,False,False,1,72.6
e6f910f4-9b7b-48ae-9e82-fe42e45b8b6d,1,36,90.44915908039974,22,1,1,21.87296088712436,36,103,97,1.8,6.3,3.9,4.2,4.8,131.93877248586597,7.048904318990484,5.042810256309018,6.754081734518808,140.69894828306624,5,False,False,False,True,False,False,1,47.6
f59a8b45-6aca-4919-9796-93d23b4c17db,3,66,95.27919456361974,15,2,4,19.117283135472974,10,76,66,1.0,5.8,4.7,4.5,3.7,119.79292264859936,13.031232071014209,8.302162931115731,0.7550427315174357,125.27703452001529,1,False,False,False,False,False,False,2,62.5
de2b391f-749a-40bd-be0c-c053059c502a,2,45,92.18697502690968,1,5,11,30.60184138417088,53,122,122,1.0,0.8,3.9,3.3,3.7,100.0,0.0800113232521537,4.526431997832584,4.151721625085736,99.7053009505053,5,False,False,False,False,True,False,13,71.4
59db1bcc-6b7c-4ada-b62a-3876b1f1d1d6,2,38,75.44234455610076,1,2,12,26.0059485383333,51,120,116,1.5,4.5,4.3,4.8,4.5,100.0,3.371773262175484,25.62842513671789,8.278368485416276,86.02171661087387,6,False,False,False,False,False,False,12,63.8
63203141-918b-4879-903c-ab9705534b77,2,52,16.364938624135426,0,2,8,36.9623470350984,36,143,146,5.8,9.1,4.2,3.3,4.3,100.0,0.0222782093423146,27.151007898164146,1.7804208602930554,74.65169117147121,1,False,False,False,True,False,False,11,37.3
942db29a-76fc-4b3a-a137-c4b713c94760,3,46,30.550659547715608,15,1,10,14.41832319640891,60,122,115,8.2,9.7,3.1,3.8,3.9,100.0,14.118645246945883,3.138652367294662,24.466290579634933,135.44628345928615,1,False,False,False,False,False,False,11,40.0
0cf2220a-38ff-42cc-a78b-b88c6bd0d1ea,3,38,73.0314579952709,18,6,12,11.975199547398583,25,87,76,7.7,6.8,4.4,4.1,3.3,100.0,11.1625390606987,4.434566317628973,20.90198941887081,127.62996216194053,12,False,True,False,False,False,True,11,59.4
9f8207bc-60cf-49f6-a126-9b5c193006c1,2,32,50.28286455403974,15,1,1,10.036712603829178,19,72,66,7.3,7.4,4.2,4.5,4.6,180.09076533975593,13.691588224218425,16.498066297052343,21.950409712970952,199.234696979893,6,False,False,False,True,True,False,9,61.7
aa531604-aa42-4759-9a3a-526eeffcdcb5,2,22,3.709676062325973,10,4,10,1.2456959083684531,6,19,20,5.3,0.7,4.3,3.0,5.0,105.32626392978736,6.380970096622211,1.402017393825269,9.098043644751003,119.40326027733529,11,False,False,False,False,False,False,12,100.0
79d3cb65-2a01-487d-a4a9-3076e82f894f,2,33,32.330955318964335,10,2,6,18.412049983288888,16,69,66,1.3,3.1,5.0,4.2,3.1,110.91001017134903,11.403948787090547,28.435875216959708,10.749514543845454,104.62759828532532,1,False,False,False,True,True,False,14,90.4
9bd00821-8fcd-4ed3-9b1f-6376d27a2acb,3,54,45.9181380544769,19,4,7,6.957575452298357,31,58,50,2.8,1.5,3.2,4.5,4.8,100.0,2.4738784144142114,11.945946603405256,20.62481504973268,111.15274686074163,4,False,False,False,True,False,False,9,85.2
49c88d28-f859-4f17-9176-e8fa0b8cd3ba,1,21,95.76391922369866,5,2,2,26.68624476567094,24,113,113,9.0,5.8,4.9,4.6,3.7,100.0,10.713714540599906,16.82063509994027,16.22872697415136,110.121806414811,7,False,False,False,True,True,False,13,51.5
e48caa8f-69b6-49be-8ba1-66c3aac2f03a,3,58,74.7268415396944,19,4,12,4.421120389772828,56,77,71,6.0,1.8,4.0,3.9,3.8,129.27376532246524,2.8149284581189304,29.033476311315123,1.7946830104043687,104.84990047967341,1,False,False,False,True,True,False,1,56.3
e369da52-c023-4590-80d0-5ec056e2020b,2,44,44.67575767028309,8,1,5,29.957493974889765,12,102,99,6.5,0.9,4.2,4.1,4.1,182.8074885869679,9.3446890595616,26.042625655876066,20.301695745017295,186.41124773567074,6,False,False,False,False,True,False,15,71.8
